Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
16.695120224701174,0.0,0.152632413,4.0,98.441,4.0,2.0,0.0,0.0,96.541,1.0
10.265765742168647,0.0,0.021618297,1.0,167.1184,5.0,1.0,2.0,3.0,2476.776,1.0
15.1,1.0,0.096491904,10.0,134.4942,3.0,1.0,2.0,2.0,1854.9188,25.0
16.2,0.0,0.033568871,14.0,74.9696,2.0,1.0,1.0,1.0,2162.5184,23.0
11.3,1.0,0.054507422,10.0,96.3094,1.0,0.0,2.0,1.0,666.4658,3.0
12.631734649108656,1.0,0.063079544,5.0,175.7712,4.0,2.0,0.0,0.0,351.5424,1.0
11.802246174359288,0.0,0.064208126,5.0,180.1976,4.0,2.0,0.0,0.0,181.0976,1.0
19.7,0.0,0.041974489,5.0,108.6912,2.0,1.0,1.0,1.0,2183.824,23.0
20.6,1.0,0.048207431,6.0,188.0556,2.0,1.0,1.0,1.0,2065.3116,23.0
9.5,0.0,0.041065647,7.0,223.5088,2.0,2.0,1.0,1.0,4697.8848,23.0
13.5,1.0,0.128709014,15.0,96.1068,1.0,0.0,2.0,1.0,1846.9292,3.0
13.65,0.0,0.03596071,13.0,186.3924,8.0,2.0,0.0,1.0,1665.8316,13.0
7.27,0.0,0.046520703,8.0,97.7384,1.0,0.0,2.0,1.0,591.2304,3.0
9.716785044190067,0.0,0.210596485,11.0,144.747,4.0,2.0,0.0,0.0,143.147,1.0
6.86,0.0,0.03674399,9.0,231.201,2.0,1.0,1.0,1.0,6201.927,23.0
14.7,0.0,0.072238195,6.0,47.5034,1.0,0.0,2.0,1.0,972.068,3.0
16.366166586066168,0.0,0.034141213,9.0,211.9218,5.0,1.0,2.0,3.0,3419.5488,1.0
9.195,0.0,0.101500374,0.0,45.2744,7.0,1.0,1.0,1.0,679.116,18.0
14.15,0.0,0.042246575,4.0,54.2982,9.0,1.0,0.0,1.0,1104.5622,15.0
12.3,1.0,0.058105769,13.0,60.4562,6.0,2.0,1.0,1.0,1777.686,20.0
11.8,1.0,0.170141787,3.0,116.7834,1.0,0.0,2.0,1.0,2303.668,3.0
13.6,1.0,0.049579883,5.0,110.0912,6.0,2.0,1.0,1.0,1965.4416,20.0
11.6,0.0,0.0,3.0,178.2686,9.0,1.0,0.0,1.0,1955.4546,15.0
15.0,0.0,0.058725134,13.0,43.6744,2.0,2.0,1.0,1.0,407.4696,23.0
7.0,0.0,0.0,3.0,105.628,9.0,1.0,0.0,1.0,1384.864,15.0
13.1,0.0,0.075695552,4.0,168.4158,9.0,1.0,0.0,1.0,1504.0422,15.0
11.3,0.0,0.007321067,10.0,197.7426,2.0,1.0,1.0,1.0,2570.6538,23.0
12.3,0.0,0.009463757,0.0,73.838,2.0,1.0,1.0,1.0,1245.046,23.0
10.0,0.0,0.021407511,9.0,248.175,1.0,0.0,2.0,1.0,3495.45,3.0
10.739334817303291,0.0,0.145669556,5.0,247.2776,4.0,2.0,0.0,0.0,743.0328,1.0
6.98,0.0,0.041273236,3.0,82.4934,3.0,1.0,2.0,2.0,982.7208,25.0
19.0,0.0,0.128090139,13.0,107.0622,8.0,2.0,0.0,1.0,1376.2086,13.0
17.0,0.0,0.135707553,6.0,172.5106,6.0,2.0,1.0,1.0,2053.3272,20.0
15.15,0.0,0.027774002,0.0,152.3708,6.0,2.0,1.0,1.0,3159.8868,20.0
14.154085785097337,1.0,0.07278643,5.0,49.4376,4.0,2.0,0.0,0.0,191.7504,1.0
10.366803688040306,0.0,0.029640604,6.0,40.8138,5.0,1.0,2.0,3.0,1543.3244,1.0
8.355,0.0,0.187939003,3.0,146.9418,7.0,1.0,1.0,1.0,1029.9926,18.0
12.15,0.0,0.14492016,8.0,224.4404,1.0,0.0,2.0,1.0,1800.3232,3.0
17.25,1.0,0.125419157,2.0,40.048,9.0,1.0,0.0,1.0,399.48,15.0
6.46,1.0,0.049121972,6.0,144.6102,1.0,0.0,2.0,1.0,2916.204,3.0
14.461947219417048,0.0,0.0,4.0,175.3028,5.0,1.0,2.0,3.0,3719.1588,1.0
5.78,1.0,0.074149074,13.0,262.2568,8.0,2.0,0.0,1.0,5273.136,13.0
18.7,0.0,0.04604992,8.0,151.9682,1.0,0.0,2.0,1.0,3354.3004,3.0
19.2,0.0,0.035384612,13.0,180.3318,2.0,1.0,1.0,1.0,3428.2042,23.0
11.12908415964141,0.0,0.038340116,13.0,240.1564,5.0,1.0,2.0,3.0,7150.692,1.0
15.833077411739467,0.0,0.0,0.0,81.8618,4.0,2.0,0.0,0.0,161.1236,1.0
10.814392682561655,0.0,0.049080853,6.0,147.7734,5.0,1.0,2.0,3.0,4602.6754,1.0
16.818357121943365,0.0,0.076183667,9.0,245.646,5.0,1.0,2.0,3.0,3695.19,1.0
7.35,0.0,0.028711412,6.0,39.9454,3.0,1.0,2.0,2.0,377.5086,25.0
20.35,1.0,0.0,10.0,81.6276,8.0,2.0,0.0,1.0,1787.0072,13.0
12.97567726239404,0.0,0.12517151,6.0,88.9198,5.0,1.0,2.0,3.0,3139.9128,1.0
17.85,0.0,0.037826873,14.0,189.7188,8.0,2.0,0.0,1.0,2285.0256,13.0
4.615,1.0,0.101747034,3.0,231.33,1.0,0.0,2.0,1.0,4660.6,3.0
15.0,0.0,0.0,13.0,47.2744,6.0,2.0,1.0,1.0,679.116,20.0
14.687862983626408,1.0,0.075142108,1.0,145.8444,5.0,1.0,2.0,3.0,3773.7544,1.0
12.1,1.0,0.061424738,14.0,56.7614,3.0,1.0,2.0,2.0,1049.9666,25.0
11.65,0.0,0.040597054,6.0,187.324,7.0,1.0,1.0,1.0,1864.24,18.0
10.145840063071432,0.0,0.041556697,0.0,104.4332,4.0,2.0,0.0,0.0,307.5996,1.0
15.5,1.0,0.126791761,0.0,262.1568,0.0,2.0,2.0,0.0,527.3136,14.0
9.195,1.0,0.117484834,13.0,158.5578,8.0,2.0,0.0,1.0,2406.867,13.0
15.1,1.0,0.106097275,6.0,43.2796,3.0,1.0,2.0,2.0,123.8388,25.0
5.095,1.0,0.129395895,13.0,140.3838,1.0,0.0,2.0,1.0,1826.2894,3.0
15.1,1.0,0.100265027,6.0,142.5786,3.0,1.0,2.0,2.0,3323.0078,25.0
12.1,0.0,0.011557563,4.0,165.3526,9.0,1.0,0.0,1.0,3453.5046,15.0
6.235,0.0,0.119157788,9.0,263.791,3.0,1.0,2.0,2.0,2103.928,25.0
15.0,0.0,0.077622622,1.0,121.8414,0.0,1.0,2.0,0.0,243.6828,14.0
12.256613327825228,0.0,0.041194986,6.0,39.1164,5.0,1.0,2.0,3.0,1235.7248,1.0
10.65,1.0,0.085135953,13.0,232.3668,8.0,2.0,0.0,1.0,3685.8688,13.0
9.8,1.0,0.106816919,6.0,114.2492,0.0,1.0,2.0,0.0,463.3968,14.0
18.25,0.0,0.04421348,7.0,173.408,1.0,0.0,2.0,1.0,1038.648,3.0
11.107899619077646,0.0,0.013745883,5.0,62.0168,5.0,1.0,2.0,3.0,1534.0032,1.0
19.6,0.0,0.094308058,9.0,251.8698,9.0,1.0,0.0,1.0,3551.3772,15.0
17.0,1.0,0.026622757,3.0,144.247,7.0,2.0,1.0,1.0,3149.234,18.0
9.6,1.0,0.014234595,13.0,190.2872,9.0,1.0,0.0,1.0,4727.18,15.0
8.51,1.0,0.078526225,13.0,173.5422,9.0,1.0,0.0,1.0,5000.8238,15.0
5.88,0.0,0.0249887,9.0,150.3392,3.0,1.0,2.0,2.0,447.4176,25.0
8.905,0.0,0.143712172,5.0,60.2878,3.0,1.0,2.0,2.0,1151.1682,25.0
14.227162427137197,1.0,0.067373081,1.0,258.8988,5.0,1.0,2.0,3.0,3083.9856,1.0
8.85,0.0,0.053822086,6.0,183.8292,1.0,0.0,2.0,1.0,2554.0088,3.0
20.7,0.0,0.043011277,4.0,177.2028,3.0,1.0,2.0,2.0,3364.9532,25.0
8.096178916800914,0.0,0.123557061,9.0,216.6192,4.0,2.0,0.0,0.0,215.7192,1.0
6.3,0.0,0.127968205,3.0,209.627,3.0,1.0,2.0,2.0,3984.813,25.0
17.5,1.0,0.007570599,4.0,144.6102,3.0,1.0,2.0,2.0,2187.153,25.0
12.37214685461836,1.0,0.0,3.0,92.312,4.0,2.0,0.0,0.0,372.848,1.0
5.765,0.0,0.081996785,0.0,40.1164,6.0,2.0,1.0,1.0,540.6296,20.0
17.75,1.0,0.067777778,0.0,186.924,3.0,1.0,2.0,2.0,3169.208,25.0
5.035,1.0,0.080362549,1.0,229.0036,2.0,1.0,1.0,1.0,4326.3684,23.0
8.355,0.0,0.013929059,0.0,94.1462,8.0,2.0,0.0,1.0,2221.1088,13.0
6.13,0.0,0.077169953,4.0,63.0536,2.0,2.0,1.0,1.0,1225.072,23.0
10.5,1.0,0.0,0.0,143.3128,8.0,2.0,0.0,1.0,1438.128,13.0
12.5,0.0,0.112681821,3.0,119.144,3.0,1.0,2.0,2.0,3235.788,25.0
9.430068980208707,0.0,0.10080442,0.0,45.4744,5.0,1.0,2.0,3.0,1041.3112,1.0
20.75,0.0,0.02512588,8.0,150.4734,6.0,2.0,1.0,1.0,890.8404,20.0
13.331226980944441,1.0,0.122519571,13.0,93.0436,5.0,1.0,2.0,3.0,2363.59,1.0
13.35,1.0,0.15021128,13.0,179.066,2.0,1.0,1.0,1.0,2696.49,23.0
7.96,0.0,0.028357839,3.0,163.2894,6.0,2.0,1.0,1.0,4530.1032,20.0
8.92,0.0,0.130663423,9.0,175.237,2.0,2.0,1.0,1.0,2117.244,23.0
6.635,1.0,0.006335942,0.0,121.8098,9.0,1.0,0.0,1.0,2048.6666,15.0
15.5,0.0,0.032845997,0.0,106.7938,1.0,0.0,2.0,1.0,3215.814,3.0
6.13,0.0,0.076735903,4.0,62.4536,8.0,2.0,0.0,1.0,1225.072,13.0
7.315,0.0,0.01530184,13.0,154.434,8.0,2.0,0.0,1.0,1378.206,13.0
16.0,1.0,0.029377239,10.0,46.1718,0.0,2.0,2.0,0.0,94.5436,14.0
16.85,0.0,0.233356571,13.0,146.576,0.0,2.0,2.0,0.0,439.428,14.0
15.85,0.0,0.137053947,3.0,94.4094,3.0,1.0,2.0,2.0,1047.3034,25.0
15.0,0.0,0.0,13.0,43.4744,8.0,2.0,0.0,1.0,543.2928,13.0
19.1,0.0,0.177236497,9.0,172.3422,6.0,2.0,1.0,1.0,2586.633,20.0
19.0,0.0,0.111830282,5.0,105.4622,1.0,0.0,2.0,1.0,952.7598,3.0
13.5,0.0,0.0,0.0,84.654,9.0,1.0,0.0,1.0,1211.756,15.0
16.75,1.0,0.008204465,3.0,99.8674,9.0,1.0,0.0,1.0,2342.9502,15.0
10.5364277990841,1.0,0.02439015,1.0,95.9068,5.0,1.0,2.0,3.0,3207.8244,1.0
9.195,1.0,0.064143995,5.0,85.9566,7.0,1.0,1.0,1.0,1691.132,18.0
19.35,0.0,0.033275634,10.0,173.8738,2.0,1.0,1.0,1.0,2432.8332,23.0
11.8,1.0,0.107662745,4.0,224.1772,2.0,1.0,1.0,1.0,2890.9036,23.0
10.6,0.0,0.01115195,1.0,40.6454,2.0,1.0,1.0,1.0,167.7816,23.0
13.65,1.0,0.013064516,6.0,115.5834,7.0,2.0,1.0,1.0,1382.2008,18.0
14.85,1.0,0.009954237,13.0,158.263,9.0,1.0,0.0,1.0,2659.871,15.0
14.228916914797159,0.0,0.021214364,8.0,48.2034,4.0,2.0,0.0,0.0,97.2068,1.0
13.5,1.0,0.067859568,4.0,60.1562,6.0,2.0,1.0,1.0,1599.9174,20.0
5.635,0.0,0.103481775,0.0,150.005,7.0,2.0,1.0,1.0,1797.66,18.0
7.405,0.0,0.015358176,3.0,92.4146,2.0,1.0,1.0,1.0,1459.4336,23.0
14.377267867627275,0.0,0.293066133,9.0,177.0712,4.0,2.0,0.0,0.0,351.5424,1.0
11.35,0.0,0.030981392,13.0,51.9008,2.0,1.0,1.0,1.0,708.4112,23.0
11.296719092586708,0.0,0.0,14.0,153.8024,5.0,1.0,2.0,3.0,7741.9224,1.0
16.1,1.0,0.013623294,6.0,109.3596,7.0,1.0,1.0,1.0,1186.4556,18.0
17.7,1.0,0.041098734,6.0,80.9276,3.0,1.0,2.0,2.0,487.3656,25.0
13.1,0.0,0.01209726,11.0,188.853,6.0,2.0,1.0,1.0,3225.801,20.0
14.3,1.0,0.034382602,0.0,96.5726,1.0,0.0,2.0,1.0,2251.0698,3.0
15.758872270776218,0.0,0.035406842,13.0,244.317,5.0,1.0,2.0,3.0,8262.578,1.0
8.6,0.0,0.090374342,9.0,114.3176,7.0,2.0,1.0,1.0,1946.7992,18.0
5.78,1.0,0.074451126,13.0,264.5568,3.0,1.0,2.0,2.0,6327.7632,25.0
8.195,0.0,0.031467128,0.0,91.8462,7.0,1.0,1.0,1.0,2313.655,18.0
13.65,1.0,0.078786674,4.0,184.824,8.0,2.0,0.0,1.0,3355.632,13.0
17.35,0.0,0.056032247,0.0,102.3016,7.0,1.0,1.0,1.0,1619.2256,18.0
20.25,0.0,0.058935522,9.0,246.646,8.0,2.0,0.0,1.0,2463.46,13.0
11.512349973126952,1.0,0.064577332,10.0,230.5352,4.0,2.0,0.0,0.0,687.1056,1.0
16.1,0.0,0.034306962,6.0,252.3356,8.0,2.0,0.0,1.0,3815.034,13.0
11.44488036096501,1.0,0.053586458,6.0,89.7856,5.0,1.0,2.0,3.0,966.7416,1.0
17.6,1.0,0.076431919,10.0,113.2202,3.0,1.0,2.0,2.0,2025.3636,25.0
18.0,0.0,0.039090105,13.0,148.4418,7.0,2.0,1.0,1.0,4119.9704,18.0
12.5,0.0,0.031549131,8.0,99.0384,0.0,2.0,2.0,0.0,197.0768,14.0
9.065,0.0,0.115233813,5.0,94.4094,1.0,0.0,2.0,1.0,2856.282,3.0
16.85,1.0,0.159825617,5.0,195.5478,6.0,2.0,1.0,1.0,4262.4516,20.0
16.0,0.0,0.073080167,9.0,228.4668,2.0,1.0,1.0,1.0,2534.0348,23.0
9.3,0.0,0.066727717,5.0,181.6292,1.0,0.0,2.0,1.0,2371.5796,3.0
6.215,0.0,0.012146608,6.0,37.9848,6.0,2.0,1.0,1.0,782.9808,20.0
20.1,1.0,0.022552083,6.0,226.6036,2.0,1.0,1.0,1.0,6831.108,23.0
8.77,1.0,0.047036036,6.0,170.5422,2.0,2.0,1.0,1.0,2759.0752,23.0
16.25,0.0,0.087158654,4.0,95.141,6.0,2.0,1.0,1.0,2220.443,20.0
15.15,0.0,0.027756137,0.0,150.4708,1.0,0.0,2.0,1.0,2106.5912,3.0
13.15,0.0,0.092589917,9.0,159.5604,1.0,0.0,2.0,1.0,1901.5248,3.0
12.15,0.0,0.0,9.0,117.615,1.0,0.0,2.0,1.0,1514.695,3.0
11.954123870050456,0.0,0.077427883,5.0,41.8454,4.0,2.0,0.0,0.0,41.9454,1.0
20.85,0.0,0.121227447,13.0,197.5452,6.0,2.0,1.0,1.0,4306.3944,20.0
18.2,1.0,0.066284519,6.0,247.2092,6.0,2.0,1.0,1.0,3486.1288,20.0
8.3,0.0,0.03549838,6.0,36.6506,3.0,1.0,2.0,2.0,455.4072,25.0
6.195,0.0,0.072131519,13.0,120.1098,7.0,1.0,1.0,1.0,2892.2352,18.0
15.1,0.0,0.0,6.0,216.4166,7.0,1.0,1.0,1.0,2830.3158,18.0
11.5,0.0,0.021020616,8.0,130.7942,7.0,1.0,1.0,1.0,2782.3782,18.0
19.0,0.0,0.111902259,5.0,105.4622,6.0,2.0,1.0,1.0,1905.5196,20.0
10.5,0.0,0.071548187,5.0,120.2098,3.0,1.0,2.0,2.0,602.549,25.0
8.8,0.0,0.071540443,13.0,210.6612,9.0,1.0,0.0,1.0,2508.7344,15.0
10.34872852902807,0.0,0.121765124,8.0,264.1884,4.0,2.0,0.0,0.0,264.9884,1.0
17.75,0.0,0.014609738,6.0,160.4262,7.0,1.0,1.0,1.0,3182.524,18.0
9.69170349888932,1.0,0.080697998,5.0,39.8506,4.0,2.0,0.0,0.0,37.9506,1.0
17.75,1.0,0.156802171,4.0,242.1538,6.0,2.0,1.0,1.0,4326.3684,20.0
20.75,0.0,0.024144862,6.0,123.373,6.0,2.0,1.0,1.0,2093.941,20.0
16.7,1.0,0.062297249,13.0,60.6562,3.0,1.0,2.0,2.0,592.562,25.0
9.07700926532725,0.0,0.052058711,5.0,55.5588,5.0,1.0,2.0,3.0,1145.176,1.0
13.85,0.0,0.031402114,11.0,40.248,7.0,1.0,1.0,1.0,319.584,18.0
15.35,1.0,0.113217223,6.0,191.1504,8.0,2.0,0.0,1.0,1725.7536,13.0
12.1,0.0,0.0,6.0,177.3002,6.0,2.0,1.0,1.0,3044.7034,20.0
12.15,0.0,0.0,9.0,118.515,3.0,1.0,2.0,2.0,1398.18,25.0
14.000082367093865,0.0,0.031139933,4.0,74.8012,4.0,2.0,0.0,0.0,303.6048,1.0
16.35,0.0,0.013363902,11.0,106.128,6.0,2.0,1.0,1.0,1917.504,20.0
12.72140209578841,0.0,0.030952737,6.0,160.1578,5.0,1.0,2.0,3.0,3048.6982,1.0
7.27,0.0,0.07136748,14.0,111.8518,3.0,1.0,2.0,2.0,2277.036,25.0
13.8,0.0,0.058192802,4.0,246.9802,9.0,1.0,0.0,1.0,5896.3248,15.0
20.25,1.0,0.022976493,0.0,240.3538,9.0,1.0,0.0,1.0,4086.0146,15.0
9.3,0.0,0.111220521,1.0,65.7826,8.0,2.0,0.0,1.0,968.739,13.0
14.15,0.0,0.037967687,15.0,125.6046,9.0,1.0,0.0,1.0,1618.5598,15.0
13.663914451460965,0.0,0.0,8.0,164.5526,5.0,1.0,2.0,3.0,2302.3364,1.0
8.115,1.0,0.032158866,3.0,154.8972,8.0,2.0,0.0,1.0,1713.7692,13.0
13.179551824925824,1.0,0.045068892,13.0,190.8872,4.0,2.0,0.0,0.0,945.436,1.0
11.1,0.0,0.033176087,9.0,120.1124,7.0,1.0,1.0,1.0,1896.1984,18.0
12.5,0.0,0.018845298,8.0,96.7384,6.0,2.0,1.0,1.0,2759.0752,20.0
9.8,1.0,0.056375879,1.0,84.6908,6.0,2.0,1.0,1.0,1006.6896,20.0
19.7,1.0,0.161356273,3.0,253.1014,3.0,1.0,2.0,2.0,2805.0154,25.0
14.3,1.0,0.034605882,0.0,95.9726,2.0,1.0,1.0,1.0,2153.1972,23.0
19.75,0.0,0.033942546,13.0,213.5902,9.0,1.0,0.0,1.0,4460.1942,15.0
18.5,0.0,0.025740259,10.0,89.4172,1.0,0.0,2.0,1.0,1605.9096,3.0
14.886311955851628,0.0,0.026938317,9.0,174.1396,5.0,1.0,2.0,3.0,4012.1108,1.0
12.35,1.0,0.033754478,10.0,199.0426,6.0,2.0,1.0,1.0,3361.6242,20.0
13.021343149963066,0.0,0.015375557,8.0,156.9604,5.0,1.0,2.0,3.0,4278.4308,1.0
5.365,1.0,0.140458316,12.0,169.7764,9.0,1.0,0.0,1.0,3263.7516,15.0
9.718363600827029,0.0,0.046333982,8.0,97.2384,5.0,1.0,2.0,3.0,2660.5368,1.0
20.5,1.0,0.0,5.0,82.8592,6.0,2.0,1.0,1.0,908.1512,20.0
8.71,0.0,0.139228412,3.0,49.5376,8.0,2.0,0.0,1.0,1198.44,13.0
12.247216487530174,0.0,0.0,12.0,109.4596,5.0,1.0,2.0,3.0,1833.6132,1.0
16.0,1.0,0.0,10.0,48.1718,2.0,1.0,1.0,1.0,756.3488,23.0
17.6,0.0,0.00799436,4.0,171.6422,1.0,0.0,2.0,1.0,3793.7284,3.0
20.7,1.0,0.121767168,5.0,118.9466,7.0,1.0,1.0,1.0,353.5398,18.0
13.0,1.0,0.030083482,3.0,61.922,6.0,2.0,1.0,1.0,1557.972,20.0
20.2,1.0,0.118025091,0.0,195.811,2.0,1.0,1.0,1.0,2553.343,23.0
20.35,0.0,0.060649213,0.0,232.7616,1.0,0.0,2.0,1.0,2812.3392,3.0
18.6,0.0,0.151931742,2.0,101.1358,1.0,0.0,2.0,1.0,1105.8938,3.0
12.039653437276412,0.0,0.063831013,7.0,46.206,5.0,1.0,2.0,3.0,1304.968,1.0
13.35,0.0,0.103091351,4.0,229.9352,2.0,1.0,1.0,1.0,2519.3872,23.0
17.85,0.0,0.052389407,13.0,120.9072,3.0,1.0,2.0,2.0,2817.6656,25.0
16.35,0.0,0.013355306,11.0,105.528,1.0,0.0,2.0,1.0,2024.032,3.0
14.85,1.0,0.019550858,4.0,263.791,7.0,2.0,1.0,1.0,4207.856,18.0
21.25,0.0,0.01005532,10.0,183.1608,2.0,1.0,1.0,1.0,2756.412,23.0
14.15,0.0,0.034845668,13.0,242.7828,1.0,0.0,2.0,1.0,3167.8764,3.0
17.2,1.0,0.025162022,3.0,145.9418,6.0,2.0,1.0,1.0,1765.7016,20.0
9.863040980467032,0.0,0.022685222,6.0,161.592,5.0,1.0,2.0,3.0,4314.384,1.0
10.85,0.0,0.162571649,13.0,107.4622,7.0,1.0,1.0,1.0,529.311,18.0
20.35,1.0,0.014825605,6.0,233.2958,8.0,2.0,0.0,1.0,4206.5244,13.0
16.35,0.0,0.058034349,9.0,124.802,0.0,2.0,2.0,0.0,253.004,14.0
9.3,0.0,0.043785694,7.0,191.6846,8.0,2.0,0.0,1.0,3057.3536,13.0
18.967869748942473,1.0,0.076798609,14.0,231.8958,5.0,1.0,2.0,3.0,8413.0488,1.0
15.75,0.0,0.055241242,0.0,196.5452,2.0,1.0,1.0,1.0,3131.9232,23.0
14.85,0.0,0.061102235,9.0,253.2698,7.0,1.0,1.0,1.0,2283.0282,18.0
18.6,0.0,0.039517121,5.0,243.6802,2.0,1.0,1.0,1.0,5896.3248,23.0
16.35,0.0,0.029565309,9.0,256.4646,3.0,1.0,2.0,2.0,515.3292,25.0
9.695,1.0,0.128283243,0.0,226.1404,8.0,2.0,0.0,1.0,3375.606,13.0
15.15,1.0,0.012332667,13.0,130.0284,2.0,1.0,1.0,1.0,3559.3668,23.0
14.3,1.0,0.065195229,6.0,88.9856,6.0,2.0,1.0,1.0,1669.8264,20.0
10.895,0.0,0.108253944,6.0,194.8794,0.0,2.0,2.0,0.0,585.2382,14.0
8.39,0.0,0.121178848,9.0,165.1868,2.0,1.0,1.0,1.0,2784.3756,23.0
18.35,0.0,0.0,4.0,151.934,1.0,0.0,2.0,1.0,306.268,3.0
15.2,0.0,0.09698132,8.0,116.3492,1.0,0.0,2.0,1.0,2548.6824,3.0
20.2,0.0,0.064351908,13.0,259.4646,6.0,2.0,1.0,1.0,2061.3168,20.0
14.945953150727862,0.0,0.079419801,9.0,172.3106,5.0,1.0,2.0,3.0,5475.5392,1.0
8.71,1.0,0.072301795,3.0,185.6924,7.0,1.0,1.0,1.0,3331.6632,18.0
12.15,0.0,0.021719387,1.0,163.1184,6.0,2.0,1.0,1.0,3467.4864,20.0
8.06,0.0,0.021420031,2.0,232.0326,7.0,1.0,1.0,1.0,3003.4238,18.0
11.5,0.0,0.290430317,6.0,130.6652,0.0,2.0,2.0,0.0,258.3304,14.0
14.85,0.0,0.018571641,3.0,187.3214,8.0,2.0,0.0,1.0,4333.6922,13.0
11.8,0.0,0.0,6.0,45.2402,3.0,1.0,2.0,2.0,1148.505,25.0
14.7,0.0,0.020952705,7.0,143.5128,9.0,1.0,0.0,1.0,2444.8176,15.0
9.697709184391242,0.0,0.102371638,9.0,221.2456,4.0,2.0,0.0,0.0,663.1368,1.0
18.75,0.0,0.034278798,9.0,214.1218,1.0,0.0,2.0,1.0,4488.1578,3.0
7.235,0.0,0.0,13.0,115.1834,7.0,2.0,1.0,1.0,1382.2008,18.0
11.50820181851692,0.0,0.038377013,6.0,211.5586,5.0,1.0,2.0,3.0,4432.2306,1.0
19.6,0.0,0.025325897,8.0,150.9024,9.0,1.0,0.0,1.0,3795.06,15.0
7.27,1.0,0.020898691,3.0,92.2488,2.0,1.0,1.0,1.0,814.9392,23.0
15.1,1.0,0.105881129,6.0,42.0796,7.0,2.0,1.0,1.0,454.0756,18.0
7.81,0.0,0.112906337,14.0,243.5486,0.0,1.0,2.0,0.0,488.6972,14.0
7.81,1.0,0.055216312,3.0,125.5046,6.0,2.0,1.0,1.0,3237.1196,20.0
6.465,0.0,0.125210375,3.0,266.8884,2.0,1.0,1.0,1.0,1059.9536,23.0
13.495368485150689,0.0,0.058185842,9.0,220.8456,5.0,1.0,2.0,3.0,4199.8664,1.0
10.8,0.0,0.098814721,10.0,100.5042,3.0,1.0,2.0,2.0,1884.8798,25.0
9.5,1.0,0.022058724,10.0,196.8452,8.0,2.0,0.0,1.0,3523.4136,13.0
20.7,1.0,0.100091576,6.0,125.5388,1.0,0.0,2.0,1.0,2105.2596,3.0
8.895,0.0,0.075876602,7.0,235.9616,2.0,1.0,1.0,1.0,1874.8928,23.0
15.6,0.0,0.037841362,13.0,125.2704,3.0,1.0,2.0,2.0,2628.5784,25.0
9.0,0.0,0.081943273,5.0,214.5534,1.0,0.0,2.0,1.0,3440.8544,3.0
19.35,0.0,0.016645164,5.0,120.9098,7.0,1.0,1.0,1.0,1687.1372,18.0
19.7,1.0,0.018061324,10.0,102.599,7.0,1.0,1.0,1.0,2063.98,18.0
14.542768090069627,1.0,0.028062401,1.0,44.0402,4.0,2.0,0.0,0.0,91.8804,1.0
5.825,0.0,0.091857904,9.0,160.7894,3.0,1.0,2.0,2.0,1617.894,25.0
10.297603742044267,0.0,0.036109413,6.0,140.6154,5.0,1.0,2.0,3.0,4538.0928,1.0
12.85,0.0,0.108633372,6.0,233.8642,3.0,1.0,2.0,2.0,2323.642,25.0
12.85,0.0,0.03324652,13.0,172.4422,7.0,1.0,1.0,1.0,4483.4972,18.0
17.5,0.0,0.016720132,10.0,139.918,1.0,0.0,2.0,1.0,419.454,3.0
17.0,0.0,0.055433377,4.0,221.1114,8.0,2.0,0.0,1.0,4434.228,13.0
7.05,0.0,0.084966021,13.0,111.1912,8.0,2.0,0.0,1.0,1965.4416,13.0
5.78,1.0,0.074135053,13.0,264.0568,6.0,2.0,1.0,1.0,2109.2544,20.0
15.2,0.0,0.091745951,13.0,229.0352,6.0,2.0,1.0,1.0,2290.352,20.0
13.630593190364527,0.0,0.056685383,6.0,178.437,5.0,1.0,2.0,3.0,3175.866,1.0
11.35,1.0,0.00552947,6.0,169.279,6.0,2.0,1.0,1.0,2376.906,20.0
17.5,0.0,0.013664703,5.0,257.7304,7.0,1.0,1.0,1.0,5683.2688,18.0
16.25,0.0,0.087310672,4.0,95.541,9.0,1.0,0.0,1.0,1544.656,15.0
12.85,0.0,0.022639195,6.0,179.7318,9.0,1.0,0.0,1.0,2165.1816,15.0
12.750148804234795,0.0,0.016531033,5.0,122.4098,5.0,1.0,2.0,3.0,3012.745,1.0
8.84,1.0,0.076873991,5.0,109.9228,3.0,1.0,2.0,2.0,1547.3192,25.0
16.178150635209192,0.0,0.035863436,10.0,58.3562,5.0,1.0,2.0,3.0,1125.8678,1.0
17.75,0.0,0.111301625,11.0,107.5912,8.0,2.0,0.0,1.0,1528.6768,13.0
6.38,0.0,0.015193323,9.0,143.347,7.0,1.0,1.0,1.0,858.882,18.0
14.943077588553358,1.0,0.046408928,3.0,153.2998,5.0,1.0,2.0,3.0,3998.7948,1.0
10.65,0.0,0.0,6.0,57.1272,6.0,2.0,1.0,1.0,279.636,20.0
13.1,0.0,0.07494003,4.0,75.0354,8.0,2.0,0.0,1.0,902.8248,13.0
9.478978519017682,0.0,0.065119701,14.0,145.7128,5.0,1.0,2.0,3.0,4026.7584,1.0
10.195,0.0,0.0,5.0,143.1154,2.0,2.0,1.0,1.0,2410.8618,23.0
6.67,1.0,0.090456903,13.0,131.2626,2.0,1.0,1.0,1.0,2098.6016,23.0
